game_genre_id,game_id,genre_id
1742,1003458,1
1743,962017,1
1744,997364,1
1745,997768,1
1746,997553,1
1747,996976,1
1748,35814,1
1749,892824,1
1750,988812,1
1751,998492,1
1752,1001588,1
1753,1003477,1
1754,1002813,1
1755,1004662,1
1756,1002487,1
1757,1005805,1
1758,999890,1
1759,1004732,1
1760,960559,1
1761,1003614,1
1762,978378,1
1763,968498,1
1764,285648,1
1765,1002257,1
1766,1004090,1
1767,983723,1
1768,1001753,1
1769,1005267,1
1770,795524,1
1771,994710,1
1772,1002064,1
1773,1004990,1
1774,1002735,1
1775,994054,1
1776,917755,1
1777,1003478,1
1778,1004015,1
1779,1001421,1
1780,955276,1
1781,1002088,1
1782,1003230,1
1783,1002674,1
1784,1001764,1
1785,1003145,1
1786,1001583,1
1787,962382,1
1788,1003529,1
1789,611717,1
1790,1004016,1
1791,1002207,1
1792,1001986,1
1793,650659,1
1794,1005442,1
1795,998672,1
1796,1004380,1
1797,1002821,1
1798,1003772,1
1799,1000570,1
1800,1005495,1
1801,1005691,1
1802,988104,1
1803,1001455,1
1804,1003873,1
1805,1001873,1
1806,978835,1
1807,1005277,1
1808,996753,1
1809,1000881,1
1810,1005102,1
1811,1005311,1
1812,1003561,1
1813,1002725,1
1814,1000842,1
1815,1001375,1
