game_genre_id,game_id,genre_id
1738,962986,1
1739,1001007,1
1740,1003457,1
1741,1003391,1
1742,840775,1
1743,1003458,1
1744,962017,1
1745,997364,1
1746,997768,1
1747,997553,1
1748,996976,1
1749,35814,1
1750,892824,1
1751,988812,1
1752,998492,1
1753,1001588,1
1754,1003477,1
1755,1002813,1
1756,1004662,1
1757,1002487,1
1758,1005805,1
1759,999890,1
1760,1004732,1
1761,960559,1
1762,1003614,1
1763,978378,1
1764,968498,1
1765,285648,1
1766,1002257,1
1767,1004090,1
1768,983723,1
1769,1001753,1
1770,1005267,1
1771,795524,1
1772,994710,1
1773,1002064,1
1774,1004990,1
1775,1002735,1
1776,994054,1
1777,917755,1
1778,1003478,1
1779,1004015,1
1780,1001421,1
1781,955276,1
1782,1002088,1
1783,1003230,1
1784,1002674,1
1785,1001764,1
1786,1003145,1
1787,1001583,1
1788,962382,1
1789,1003529,1
1790,611717,1
1791,1004016,1
1792,1002207,1
1793,1001986,1
1794,650659,1
1795,1005442,1
1796,998672,1
1797,1004380,1
1798,1002821,1
1799,1003772,1
1800,1000570,1
1801,1005495,1
1802,1005691,1
1803,988104,1
1804,1001455,1
1805,1003873,1
1806,1001873,1
1807,978835,1
1808,1005277,1
1809,996753,1
1810,1000881,1
1811,1005102,1
1812,1005311,1
1813,1003561,1
1814,1002725,1
1815,1000842,1
1816,1001375,1
1817,1001054,1
1818,1003277,1
1819,1004230,1
1820,983202,1
1821,1002265,1
1822,1003144,1
1823,1002765,1
1824,1000985,1
1825,1003728,1
1826,1002097,1
1827,1005123,1
1828,1003730,1
1829,41910,1
